text,topic,topic_label
"USA-126, also known as GPS IIA-17, GPS II-26 and GPS SVN-40, is an American navigation satellite which forms part of the Global Positioning System. It was the seventeenth of nineteen Block IIA GPS satellites to be launched. USA-126 was launched at 00:50:00 UTC on 16 July 1996, atop a Delta II carrier rocket, flight number D237, flying in the 7925-9.5 configuration. The launch took place from Launch Complex 17A at the Cape Canaveral Air Force Station, and placed USA-126 into a transfer orbit. The satellite raised itself into medium Earth orbit using a Star-37XFP apogee motor. On 15 August 1996, USA-126 was in an orbit with a perigee of 20,134 kilometres (12,511 mi), an apogee of 20,227 kilometres (12,568 mi), a period of 717.9 minutes, and 55 degrees of inclination to the equator. It broadcasts the PRN 10 signal, and operates in slot 3 of plane E of the GPS constellation. The satellite has a mass of 1,816 kilograms (4,004 lb). It had a design life of 7.5 years, however, it was kept in service for over 18 years before finally decommissioned from service on July 16, 2015. Following decommissioning, it was subsequently placed in a disposal orbit approximately 1000km above the operational constellation on March 11, 2016.",astrology-astronomy,1
"STS-61-M was a proposed Space Shuttle mission, planned for July 1986 but canceled following the Space Shuttle Challenger disaster (STS-51-L). Payload was to have been one of the TDRS satellites.",astrology-astronomy,1
"2212 Hephaistos (1978 SB) is an Apollo asteroid and a NEO discovered on September 27, 1978 by L. I. Chernykh at the Crimean Astrophysical Observatory. It is named after the Greek god Hephaestus. It is the largest member of the Hephaistos asteroid group.",astrology-astronomy,1
"NGC 908 is an unbarred spiral galaxy in the constellation Cetus. It is at a distance of 60 million light years away from Earth. NGC 908 has vigorous star formation and is a starburst galaxy. The galaxy has three-arm spiral pattern, with two arms with peculiar morphology. The central bulge of the galaxy is bright. Cluster of young stars and star forming knots can be seen in the arms. Starburst activity and the peculiar morphology of the galaxy indicated it has a close encounter with another galaxy, although none is visible now. NGC 908 was discovered in 1786 by William Herschel. Two supernovae have been observed in NGC 908, SN 1994ai (Ic type, mag. 17) and SN 2006ce (Ia type, mag. 12.4). It is the main galaxy in the NGC 908 group, in which also belongs NGC 899, NGC 907 and IC 223.",astrology-astronomy,1
"1250 Galanthus (1933 BD) is a main-belt asteroid discovered on January 25, 1933, by Reinmuth, K. at Heidelberg. It was later named after the flower, snowdrop.",astrology-astronomy,1
The Draco Dwarf is a spheroidal galaxy which was discovered by Albert George Wilson of Lowell Observatory in 1954 on photographic plates of the National Geographic Society's Palomar Observatory Sky Survey (POSS). It is part of the Local Group and a satellite galaxy of the Milky Way galaxy. The Draco Dwarf is situated in the direction of the Draco Constellation at 34.6° above the galactic plane.,astrology-astronomy,1
"269 Justitia is a fairly sizeable Main belt asteroid. It was discovered by Johann Palisa on September 21, 1887 in Vienna. The asteroid was named after Justitia, the Roman equivalent of Themis, the Greek goddess of justice (she also has an asteroid named after her, 24 Themis).",astrology-astronomy,1
"25000 Astrometria (1998 OW5) is a main-belt asteroid discovered on July 28, 1998 by Paul G. Comba at Prescott Observatory. It is named after the technique of astrometry which is used to discover many minor planets. The asteroid made its closest approach to earth at a distance of 1.912 AU on March 21, 2013.",astrology-astronomy,1
"80 Sappho (/ˈsæfoʊ/ SAF-oh) is a large main-belt asteroid. It was discovered by Norman Pogson on May 2, 1864, and is named after Sappho, the Greek poet. 13-cm radar observations of this asteroid from the Arecibo Observatory between 1980 and 1985 were used to produce a diameter estimate of 83 kilometres (52 mi).",astrology-astronomy,1
"KA-SAT is a high-throughput telecommunications satellite owned by Eutelsat. The satellite provides broadband Internet access services across Europe and also a small area of the Middle East. It is positioned at 9°E, joining Eurobird 9A Ku band satellite. KA-SAT was manufactured by EADS Astrium, based on the Eurostar E3000 platform, with a total weight of 6 tons. It was launched by Proton in December 2010. The satellite is named after the Ka band frequency, which is used on the spacecraft.",astrology-astronomy,1
"113390 Helvetia, provisional designation 2002 SU19, is an asteroid from the inner regions of the asteroid belt, roughly 3 kilometers in diameter. It was discovered by Swiss astronomer Markus Griesser at the Eschenberg Observatory in Winterthur, Switzerland, on 29 September 2002. The asteroid orbits the Sun at a distance of 1.8–2.8 AU once every 3 years and 6 months (1,276 days). Its orbit shows an eccentricity of 0.20 and is tilted by 7 degrees to the plane of the ecliptic. It has a well-observed orbit with the lowest possible uncertainty – a condition code of 0 – and an observation arc that spans over a period of more than half a century, as the first asteroid precovery images were already taken on photographic plates in 1960. As of 2016, the asteroid's effective size, its composition and albedo, as well as its rotation period remain unknown. Based on its absolute magnitude of 15.6, its diameter lies between 2 and 5 kilometers, assuming an albedo in the range of 0.05 to 0.25. Since asteroids in the inner main-belt are often of a brighter silicaceous – rather than of a darker carbonaceous composition, with higher albedos, typically around 0.20, the asteroid's diameter might be on the lower end of NASA's published conversion table, as, for a given absolute magnitude, the higher the reflectivity (albedo), the smaller the body's calculated diameter. The minor planet was named in February 2006 and bears the name for Switzerland (Latin: Confoederatio Helvetica), where the asteroid was discovered. Helvetia is also an allegorical figure and symbol for the nation. Each Swiss stamp carries her name, and her figure appears on most Swiss coins.",astrology-astronomy,1
"257 Silesia is a large Main belt asteroid, about 73 kilometers in diameter. It was discovered by Johann Palisa on April 5, 1886 at Vienna Observatory, Austria. It is named after Silesia, the province of the discoverer's birthplace (nowadays most of Silesia is in Poland, but Palisa's birthplace is in the small part of Silesia that is in the Czech Republic).",astrology-astronomy,1
"Hispasat Advanced Generation 1 (Hispasat AG1), also designated Hispasat 36W-1, is a planned Spanish communications satellite which will be part of Hispasat. It is expected to launch in 2016. The satellite will serve Spain, Portugal and the Americas.",astrology-astronomy,1
"Opportunity, also known as MER-B (Mars Exploration Rover – B) or MER-1, is a robotic rover active on Mars since 2004. Launched on July 7, 2003 as part of NASA's Mars Exploration Rover program, it landed in Meridiani Planum on January 25, 2004, three weeks after its twin Spirit (MER-A) touched down on the other side of the planet. With a planned 90 sol duration of activity, Spirit functioned until getting stuck in 2009 and ceased communications in 2010, while Opportunity remains active as of 2016, having already exceeded its operating plan by 12 years, 287 days (in Earth time). Opportunity has continued to move, gather scientific observations, and report back to Earth for over 50 times its designed lifespan. Mission highlights include the initial 90 sol mission, finding extramartian meteorites such as Heat Shield Rock (Meridiani Planum meteorite), and over two years studying Victoria crater. It survived dust-storms and reached Endeavour crater in 2011, which has been described as a \""second landing site\"". The Jet Propulsion Laboratory (JPL), a division of the California Institute of Technology in Pasadena, California, manages the Mars Exploration Rover project for NASA's Science Mission Directorate in Washington, D.C.",astrology-astronomy,1
"2572 Annschnell, provisional designation 1950 DL, is a main-belt asteroid discovered on February 17, 1950 by Karl Wilhelm Reinmuth at Heidelberg Observatory in Germany. Named in honor of Austrian astronomer Anneliese Schnell at the Vienna Observatory. She was the first woman on the board of the Astronomische Gesellschaft, more than one century after its founding (1863).",astrology-astronomy,1
"4257 Ubasti (1949 PV) is an Apollo asteroid discovered on August 23, 1987 by Jean Mueller at Samuel Oschin telescope. It was named for Bastet, the one of the Egyptian goddesses of warfare.",astrology-astronomy,1
"Exploration Mission 1 or EM-1 (previously known as Space Launch System 1 or SLS-1) is the first planned flight of the Space Launch System and the second uncrewed test flight of the Orion Multi-Purpose Crew Vehicle.The launch is planned for September 30, 2018 from Launch Complex 39B at the Kennedy Space Center. The Orion spacecraft is planned to spend approximately 3 weeks in space, with 6 days of this in a retrograde orbit around the Moon. It is planned to be followed by Exploration Mission 2 in 2023.",astrology-astronomy,1
"2143 Jimarnold (1973 SA) is a main-belt asteroid discovered on September 26, 1973 by E. F. Helin at Palomar. This asteroid was named in honor of Dr. James R. Arnold, then director of California Space Science Institute at the University of California, San Diego. Dr. Arnold's research into the motion of small bodies assisted the discovery of several asteroids, which led to this honor. Its symbol is ‽ (the interrobang).",astrology-astronomy,1
